Date,Open,High,Low,Close,Adj Close,Volume
2015-08-21,118.125000,120.750000,110.250000,115.500000,115.500000,4300
2015-08-24,117.074997,120.750000,115.500000,120.750000,120.750000,11800
2015-08-25,122.324997,124.949997,121.275002,122.849998,122.849998,5900
2015-08-26,124.425003,137.550003,122.849998,137.550003,137.550003,10200
2015-08-27,141.225006,165.899994,138.600006,152.250000,152.250000,18100
2015-08-28,155.399994,160.649994,140.699997,143.850006,143.850006,9100
2015-08-31,147.000000,152.250000,143.850006,152.250000,152.250000,4300
2015-09-01,151.725006,157.500000,142.800003,145.949997,145.949997,6700
2015-09-02,147.524994,150.149994,141.750000,142.800003,142.800003,3400
2015-09-03,142.800003,154.350006,142.800003,151.199997,151.199997,2600
2015-09-04,151.199997,153.300003,128.100006,142.800003,142.800003,7700
2015-09-08,144.375000,149.100006,142.800003,147.000000,147.000000,2000
2015-09-09,146.475006,151.725006,141.750000,143.850006,143.850006,2300
2015-09-10,142.800003,145.949997,138.600006,140.699997,140.699997,1800
2015-09-11,137.024994,138.600006,124.949997,136.500000,136.500000,6400
2015-09-14,136.500000,143.850006,135.449997,142.800003,142.800003,1700
2015-09-15,143.850006,145.949997,139.649994,141.750000,141.750000,2500
2015-09-16,141.750000,144.899994,139.755005,140.699997,140.699997,2200
2015-09-17,139.649994,142.800003,139.649994,142.800003,142.800003,1400
2015-09-18,141.750000,144.899994,139.649994,140.699997,140.699997,1400
2015-09-21,140.175003,150.149994,139.649994,148.050003,148.050003,5000
2015-09-22,146.475006,147.000000,141.750000,144.899994,144.899994,1100
2015-09-23,145.949997,148.050003,138.600006,141.750000,141.750000,2300
2015-09-24,140.699997,144.899994,138.600006,138.600006,138.600006,1500
2015-09-25,138.600006,140.699997,133.350006,136.500000,136.500000,2700
2015-09-28,136.500000,139.649994,114.449997,123.900002,123.900002,11100
2015-09-29,124.949997,127.050003,115.500000,119.699997,119.699997,3500
2015-09-30,119.699997,128.100006,117.599998,122.849998,122.849998,2800
2015-10-01,126.000000,128.100006,117.599998,118.650002,118.650002,3000
2015-10-02,117.599998,122.849998,113.400002,119.699997,119.699997,2000
2015-10-05,126.000000,129.149994,121.800003,126.000000,126.000000,3000
2015-10-06,127.050003,127.050003,118.650002,121.800003,121.800003,2000
2015-10-07,121.800003,122.849998,117.599998,120.750000,120.750000,3100
2015-10-08,120.224998,124.949997,118.650002,118.650002,118.650002,1400
2015-10-09,120.224998,122.849998,118.650002,119.699997,119.699997,1600
2015-10-12,123.900002,123.900002,118.650002,118.650002,118.650002,1000
2015-10-13,120.224998,120.750000,116.550003,118.650002,118.650002,1600
2015-10-14,119.699997,120.750000,117.599998,118.650002,118.650002,1400
2015-10-15,120.750000,123.900002,118.650002,121.800003,121.800003,1000
2015-10-16,121.800003,123.900002,118.650002,120.750000,120.750000,1400
2015-10-19,120.224998,123.900002,119.699997,121.800003,121.800003,1000
2015-10-20,119.699997,122.849998,115.500000,118.650002,118.650002,4900
2015-10-21,120.224998,121.800003,116.550003,117.074997,117.074997,2000
2015-10-22,115.500000,120.750000,115.500000,117.599998,117.599998,1900
2015-10-23,118.650002,120.750000,117.599998,117.599998,117.599998,1400
2015-10-26,119.175003,121.800003,117.599998,117.599998,117.599998,1400
2015-10-27,119.175003,121.800003,117.599998,118.650002,118.650002,2100
2015-10-28,118.650002,122.324997,117.599998,117.599998,117.599998,2500
2015-10-29,118.650002,121.800003,117.599998,120.224998,120.224998,1000
2015-10-30,120.750000,122.849998,119.699997,122.849998,122.849998,2400
2015-11-02,122.324997,133.350006,120.750000,131.250000,131.250000,4700
2015-11-03,132.300003,134.399994,131.250000,132.300003,132.300003,3900
2015-11-04,134.925003,135.449997,131.250000,131.250000,131.250000,1900
2015-11-05,131.774994,133.350006,131.250000,132.824997,132.824997,1900
2015-11-06,131.250000,132.300003,118.650002,120.750000,120.750000,5600
2015-11-09,119.699997,121.800003,119.699997,120.750000,120.750000,2300
2015-11-10,119.699997,123.900002,116.550003,117.599998,117.599998,2300
2015-11-11,118.650002,136.500000,116.550003,136.500000,136.500000,14400
2015-11-12,139.125000,139.649994,123.900002,123.900002,123.900002,8000
2015-11-13,130.199997,131.250000,122.849998,131.250000,131.250000,2700
2015-11-16,132.824997,139.649994,132.300003,136.500000,136.500000,5900
2015-11-17,139.649994,142.800003,136.500000,140.699997,140.699997,5900
2015-11-18,144.899994,151.199997,141.750000,148.050003,148.050003,12600
2015-11-19,148.574997,149.100006,139.649994,145.949997,145.949997,3800
2015-11-20,146.475006,147.000000,134.399994,137.550003,137.550003,3900
2015-11-23,137.550003,142.800003,135.449997,135.449997,135.449997,2500
2015-11-24,136.500000,136.500000,134.399994,134.399994,134.399994,1400
2015-11-25,136.500000,140.699997,135.975006,140.699997,140.699997,1800
2015-11-27,140.699997,144.899994,139.649994,141.750000,141.750000,1400
2015-11-30,144.899994,147.000000,142.800003,143.850006,143.850006,2300
2015-12-01,145.949997,145.949997,142.800003,143.850006,143.850006,1900
2015-12-02,144.899994,144.899994,136.500000,139.649994,139.649994,2400
2015-12-03,138.600006,140.699997,134.399994,137.550003,137.550003,2700
2015-12-04,137.550003,137.550003,131.250000,133.350006,133.350006,3500
2015-12-07,132.300003,139.649994,131.250000,137.550003,137.550003,2000
2015-12-08,137.024994,137.550003,132.300003,134.399994,134.399994,1800
2015-12-09,133.875000,136.500000,131.250000,132.300003,132.300003,1000
2015-12-10,131.250000,136.500000,127.050003,129.149994,129.149994,2400
2015-12-11,131.250000,132.824997,127.050003,128.100006,128.100006,1400
2015-12-14,128.625000,130.199997,120.750000,122.849998,122.849998,3500
2015-12-15,122.324997,122.849998,118.650002,118.650002,118.650002,3500
2015-12-16,118.125000,123.900002,117.599998,120.750000,120.750000,2000
2015-12-17,124.949997,139.649994,122.849998,132.300003,132.300003,6700
2015-12-18,134.399994,139.649994,127.050003,133.350006,133.350006,3300
2015-12-21,133.875000,136.500000,128.100006,130.304993,130.304993,1300
2015-12-22,130.725006,131.250000,128.100006,129.149994,129.149994,1200
2015-12-23,130.199997,133.350006,128.100006,132.300003,132.300003,1400
2015-12-24,132.300003,132.300003,132.300003,132.300003,132.300003,0
2015-12-28,121.275002,123.900002,111.300003,114.449997,114.449997,12700
2015-12-29,114.974998,128.100006,109.199997,110.250000,110.250000,9000
2015-12-30,111.824997,113.400002,106.050003,107.099998,107.099998,8300
2015-12-31,107.099998,109.199997,106.050003,107.099998,107.099998,4600
2016-01-04,108.150002,109.199997,106.050003,107.099998,107.099998,5900
2016-01-05,108.150002,128.100006,100.800003,103.845001,103.845001,10800
2016-01-06,104.474998,105.000000,98.699997,98.805000,98.805000,4900
2016-01-07,90.930000,91.349998,81.900002,88.724998,88.724998,15000
2016-01-08,89.775002,128.100006,89.250000,95.654999,95.654999,4700
2016-01-11,97.440002,98.699997,89.355003,91.349998,91.349998,4200
2016-01-12,91.349998,94.500000,90.300003,92.925003,92.925003,3000
2016-01-13,93.764999,95.550003,89.355003,92.190002,92.190002,3800
2016-01-14,90.614998,94.500000,90.300003,90.824997,90.824997,4000
2016-01-15,87.150002,89.250000,85.050003,87.150002,87.150002,3700
2016-01-19,86.415001,88.199997,80.849998,80.849998,80.849998,4400
2016-01-20,81.375000,128.100006,68.250000,75.599998,75.599998,8300
2016-01-21,74.339996,89.144997,73.500000,87.989998,87.989998,2900
2016-01-22,88.724998,92.925003,88.199997,92.400002,92.400002,2800
2016-01-25,95.025002,98.699997,94.500000,97.650002,97.650002,13000
2016-01-26,97.650002,98.175003,92.925003,95.025002,95.025002,5700
2016-01-27,94.815002,95.445000,93.449997,95.025002,95.025002,3600
2016-01-28,94.919998,95.025002,93.449997,93.555000,93.555000,2700
2016-01-29,94.080002,94.500000,89.775002,92.925003,92.925003,3900
2016-02-01,92.714996,93.449997,90.300003,93.449997,93.449997,2400
2016-02-02,93.764999,94.394997,92.610001,93.449997,93.449997,2600
2016-02-03,93.449997,94.394997,90.824997,92.925003,92.925003,1700
2016-02-04,92.925003,97.650002,90.300003,92.400002,92.400002,6200
2016-02-05,93.449997,93.449997,90.824997,92.400002,92.400002,1600
2016-02-08,92.925003,93.449997,89.775002,91.349998,91.349998,1700
2016-02-09,90.824997,90.824997,85.050003,86.625000,86.625000,3400
2016-02-10,85.050003,86.099998,84.000000,84.735001,84.735001,3200
2016-02-11,85.574997,86.099998,81.059998,82.635002,82.635002,3300
2016-02-12,83.264999,86.099998,80.849998,85.574997,85.574997,2700
2016-02-16,86.099998,94.500000,85.050003,88.724998,88.724998,2000
2016-02-17,90.300003,90.300003,86.099998,87.150002,87.150002,1300
2016-02-18,86.099998,94.500000,84.525002,93.974998,93.974998,3800
2016-02-19,94.709999,99.750000,92.400002,99.750000,99.750000,4000
2016-02-22,99.750000,99.750000,94.500000,97.125000,97.125000,2400
2016-02-23,96.915001,97.230003,91.349998,93.345001,93.345001,1600
2016-02-24,91.875000,94.080002,91.349998,93.764999,93.764999,1000
2016-02-25,94.500000,96.599998,93.974998,95.129997,95.129997,1500
2016-02-26,96.074997,96.599998,92.925003,95.550003,95.550003,3000
2016-02-29,95.339996,99.750000,95.339996,98.699997,98.699997,4200
2016-03-01,99.224998,99.224998,89.775002,94.500000,94.500000,3300
2016-03-02,93.974998,97.125000,93.449997,97.125000,97.125000,1900
2016-03-03,96.599998,99.014999,96.599998,97.125000,97.125000,2500
2016-03-04,97.650002,98.699997,96.074997,96.599998,96.599998,2200
2016-03-07,97.230003,97.650002,95.550003,95.550003,95.550003,1500
2016-03-08,96.599998,96.599998,93.449997,93.660004,93.660004,1800
2016-03-09,95.339996,95.550003,92.294998,93.345001,93.345001,2100
2016-03-10,91.875000,93.449997,90.300003,91.875000,91.875000,1400
2016-03-11,92.084999,92.400002,90.404999,90.720001,90.720001,2100
2016-03-14,91.139999,93.239998,90.300003,93.239998,93.239998,2300
2016-03-15,92.925003,92.925003,88.199997,89.669998,89.669998,2800
2016-03-16,88.199997,89.250000,86.625000,88.724998,88.724998,1000
2016-03-17,89.775002,91.349998,89.250000,89.250000,89.250000,2100
2016-03-18,91.349998,92.400002,88.199997,89.775002,89.775002,2300
2016-03-21,89.775002,90.824997,88.199997,88.830002,88.830002,2500
2016-03-22,88.830002,88.830002,80.324997,84.000000,84.000000,3500
2016-03-23,82.425003,85.050003,81.900002,82.949997,82.949997,1900
2016-03-24,81.165001,82.949997,79.800003,82.949997,82.949997,1900
2016-03-28,82.214996,82.845001,80.849998,81.900002,81.900002,1800
2016-03-29,81.375000,82.949997,80.849998,80.849998,80.849998,1200
2016-03-30,79.800003,81.794998,78.750000,79.275002,79.275002,3000
2016-03-31,79.065002,79.800003,78.750000,79.169998,79.169998,1600
2016-04-01,78.540001,79.275002,76.650002,76.860001,76.860001,4600
2016-04-04,85.470001,92.400002,77.699997,91.245003,91.245003,11900
2016-04-05,92.190002,92.400002,87.150002,87.150002,87.150002,5100
2016-04-06,86.940002,90.300003,85.050003,89.250000,89.250000,2100
2016-04-07,96.389999,106.050003,96.074997,103.845001,103.845001,39100
2016-04-08,104.894997,106.050003,102.375000,103.425003,103.425003,16400
2016-04-11,105.000000,105.000000,101.849998,101.849998,101.849998,6200
2016-04-12,101.849998,103.949997,100.275002,103.949997,103.949997,6100
2016-04-13,103.739998,103.949997,102.375000,102.900002,102.900002,5700
2016-04-14,103.110001,106.050003,102.690002,104.790001,104.790001,5100
2016-04-15,104.370003,107.099998,103.949997,105.000000,105.000000,4800
2016-04-18,105.525002,107.099998,102.375000,103.949997,103.949997,5400
2016-04-19,104.474998,105.000000,100.800003,101.324997,101.324997,3800
2016-04-20,101.639999,102.375000,96.599998,96.599998,96.599998,4000
2016-04-21,96.599998,98.175003,94.500000,95.025002,95.025002,2700
2016-04-22,94.500000,98.699997,94.500000,98.699997,98.699997,2000
2016-04-25,99.224998,102.900002,98.699997,100.275002,100.275002,3200
2016-04-26,99.750000,102.900002,99.224998,101.324997,101.324997,3800
2016-04-27,99.750000,100.800003,97.125000,98.595001,98.595001,2100
2016-04-28,97.860001,99.014999,96.599998,96.599998,96.599998,1700
2016-04-29,97.019997,98.805000,94.709999,95.445000,95.445000,2100
2016-05-02,96.915001,97.125000,93.449997,95.025002,95.025002,2500
2016-05-03,93.449997,95.025002,92.400002,93.449997,93.449997,1800
2016-05-04,93.449997,94.500000,88.199997,88.724998,88.724998,3300
2016-05-05,88.724998,88.724998,88.724998,88.724998,88.724998,0
2016-05-06,91.500000,97.500000,91.500000,94.875000,94.875000,2700
2016-05-09,97.500000,106.050003,97.500000,105.000000,105.000000,7200
2016-05-10,105.750000,105.750000,102.750000,105.000000,105.000000,4100
2016-05-11,105.000000,107.550003,105.000000,106.800003,106.800003,4300
2016-05-12,107.400002,107.699997,105.000000,105.000000,105.000000,1900
2016-05-13,104.550003,105.449997,102.750000,104.250000,104.250000,5700
2016-05-16,104.250000,104.849998,95.250000,98.849998,98.849998,4400
2016-05-17,96.000000,98.250000,90.300003,90.599998,90.599998,4000
2016-05-18,90.150002,90.750000,87.150002,89.250000,89.250000,3600
2016-05-19,88.500000,89.099998,79.199997,80.250000,80.250000,6000
2016-05-20,82.875000,87.449997,81.675003,87.074997,87.074997,2600
2016-05-23,88.500000,90.000000,87.000000,88.800003,88.800003,1500
2016-05-24,87.824997,90.000000,84.750000,85.500000,85.500000,1900
2016-05-25,84.750000,86.250000,84.285004,85.125000,85.125000,1700
2016-05-26,84.150002,84.750000,84.150002,84.150002,84.150002,600
2016-05-27,84.150002,85.500000,84.150002,84.779999,84.779999,800
2016-05-31,84.750000,84.750000,84.000000,84.150002,84.150002,1800
2016-06-01,84.000000,84.150002,80.400002,81.599998,81.599998,3000
2016-06-02,81.300003,84.750000,81.000000,84.449997,84.449997,1400
2016-06-03,85.949997,86.099998,83.474998,85.500000,85.500000,2300
2016-06-06,85.500000,88.500000,84.599998,88.199997,88.199997,2400
2016-06-07,88.199997,99.000000,88.199997,94.875000,94.875000,3500
2016-06-08,95.625000,96.750000,90.449997,91.050003,91.050003,3000
2016-06-09,91.199997,91.199997,90.000000,90.900002,90.900002,2100
2016-06-10,90.974998,91.500000,82.650002,84.300003,84.300003,3500
2016-06-13,84.150002,84.150002,82.199997,82.500000,82.500000,3000
2016-06-14,78.750000,80.250000,76.949997,78.375000,78.375000,3500
2016-06-15,78.750000,78.750000,77.699997,78.000000,78.000000,1400
2016-06-16,77.699997,87.300003,77.699997,87.300003,87.300003,2600
2016-06-17,79.500000,86.550003,78.824997,84.150002,84.150002,1800
2016-06-20,79.500000,83.250000,79.500000,79.500000,79.500000,2200
2016-06-21,80.279999,82.500000,78.000000,78.000000,78.000000,2300
2016-06-22,78.150002,78.300003,76.800003,77.550003,77.550003,2700
2016-06-23,77.550003,77.565002,71.250000,75.599998,75.599998,5000
2016-06-24,71.775002,73.349998,69.599998,72.900002,72.900002,5200
2016-06-27,72.599998,74.550003,68.925003,72.000000,72.000000,4500
2016-06-28,72.000000,72.150002,67.650002,69.300003,69.300003,3400
2016-06-29,68.250000,69.150002,65.250000,65.250000,65.250000,5500
2016-06-30,63.375000,65.250000,60.150002,62.250000,62.250000,8100
2016-07-01,61.875000,63.750000,61.500000,61.500000,61.500000,5900
2016-07-05,61.275002,62.400002,60.599998,61.500000,61.500000,4700
2016-07-06,61.424999,79.199997,60.299999,76.050003,76.050003,14100
2016-07-07,76.650002,79.500000,75.150002,76.949997,76.949997,15900
2016-07-08,77.400002,81.300003,77.250000,79.949997,79.949997,7600
2016-07-11,81.000000,95.250000,81.000000,92.550003,92.550003,20900
2016-07-12,92.970001,101.864998,91.500000,98.250000,98.250000,19900
2016-07-13,99.449997,101.250000,93.000000,99.735001,99.735001,13200
2016-07-14,99.525002,101.250000,97.650002,97.800003,97.800003,4800
2016-07-15,98.250000,99.000000,97.650002,98.699997,98.699997,2300
2016-07-18,99.150002,99.300003,96.750000,97.125000,97.125000,2800
2016-07-19,96.824997,96.824997,90.300003,91.800003,91.800003,5400
2016-07-20,91.949997,93.599998,90.300003,91.349998,91.349998,4100
2016-07-21,91.800003,92.250000,83.250000,88.500000,88.500000,4700
2016-07-22,87.000000,87.750000,86.250000,86.400002,86.400002,1700
2016-07-25,88.500000,93.150002,86.550003,93.150002,93.150002,6600
2016-07-26,93.000000,93.449997,88.050003,90.000000,90.000000,4500
2016-07-27,90.000000,90.750000,90.000000,90.000000,90.000000,5100
2016-07-28,90.300003,93.900002,90.000000,93.300003,93.300003,6100
2016-07-29,93.375000,93.750000,90.000000,92.849998,92.849998,4300
2016-08-01,93.675003,98.250000,93.599998,96.000000,96.000000,6800
2016-08-02,98.099998,98.250000,93.900002,96.000000,96.000000,1900
2016-08-03,95.250000,95.250000,93.000000,93.675003,93.675003,1400
2016-08-04,93.599998,94.800003,93.000000,93.000000,93.000000,1900
2016-08-05,94.125000,95.250000,93.000000,93.599998,93.599998,1200
2016-08-08,93.750000,93.750000,91.949997,93.300003,93.300003,1900
2016-08-09,60.000000,65.250000,58.650002,59.099998,59.099998,191400
2016-08-10,60.000000,60.599998,59.099998,59.849998,59.849998,45700
2016-08-11,60.000000,60.000000,59.099998,59.250000,59.250000,23500
2016-08-12,60.000000,60.000000,57.750000,58.349998,58.349998,33000
2016-08-15,60.150002,60.299999,58.650002,60.299999,60.299999,39100
2016-08-16,60.450001,61.799999,60.299999,60.900002,60.900002,12400
2016-08-17,61.500000,62.250000,60.299999,60.450001,60.450001,7800
2016-08-18,61.049999,62.250000,60.450001,61.049999,61.049999,26700
2016-08-19,61.049999,61.799999,60.599998,60.750000,60.750000,10700
2016-08-22,61.650002,61.799999,60.450001,60.599998,60.599998,10200
2016-08-23,61.049999,61.049999,59.700001,59.700001,59.700001,8400
2016-08-24,60.900002,60.900002,59.250000,59.700001,59.700001,9400
2016-08-25,60.450001,60.750000,59.250000,59.549999,59.549999,6300
2016-08-26,59.250000,59.549999,59.099998,59.099998,59.099998,5700
2016-08-29,60.000000,60.000000,56.250000,56.849998,56.849998,16700
2016-08-30,57.750000,59.384998,57.000000,57.750000,57.750000,4100
2016-08-31,57.750000,58.500000,57.450001,57.750000,57.750000,10500
2016-09-01,58.950001,59.250000,57.450001,58.349998,58.349998,4400
2016-09-02,58.500000,62.700001,57.750000,58.049999,58.049999,69500
2016-09-06,58.650002,59.099998,57.000000,59.099998,59.099998,10000
2016-09-07,58.799999,60.000000,57.750000,60.000000,60.000000,10000
2016-09-08,58.500000,60.750000,58.049999,59.849998,59.849998,5700
2016-09-09,58.799999,60.375000,57.750000,59.250000,59.250000,4700
2016-09-12,60.000000,60.075001,56.549999,57.750000,57.750000,8800
2016-09-13,57.000000,57.599998,55.349998,55.950001,55.950001,8100
2016-09-14,58.200001,58.634998,55.650002,57.000000,57.000000,5400
2016-09-15,56.099998,56.849998,54.599998,56.099998,56.099998,4300
2016-09-16,57.900002,57.900002,54.900002,55.049999,55.049999,21200
2016-09-19,57.150002,57.150002,51.750000,54.750000,54.750000,19400
2016-09-20,53.549999,55.500000,53.250000,54.299999,54.299999,6100
2016-09-21,54.299999,55.275002,53.250000,54.450001,54.450001,7700
2016-09-22,54.299999,54.750000,52.305000,54.599998,54.599998,10400
2016-09-23,54.000000,54.000000,51.900002,53.250000,53.250000,8500
2016-09-26,53.700001,55.049999,52.650002,54.000000,54.000000,8300
2016-09-27,54.900002,63.750000,54.900002,61.500000,61.500000,95000
2016-09-28,65.099998,80.849998,63.150002,77.250000,77.250000,154500
2016-09-29,75.900002,76.050003,68.250000,69.750000,69.750000,63600
2016-09-30,71.849998,72.750000,69.150002,70.500000,70.500000,27200
2016-10-03,72.599998,79.500000,71.099998,79.500000,79.500000,52700
2016-10-04,85.650002,87.000000,75.000000,79.949997,79.949997,63500
2016-10-05,81.900002,84.150002,77.250000,82.349998,82.349998,30700
2016-10-06,84.750000,84.750000,79.500000,81.599998,81.599998,14200
2016-10-07,82.199997,82.334999,79.500000,80.250000,80.250000,9200
2016-10-10,81.449997,85.500000,80.250000,85.500000,85.500000,13700
2016-10-11,86.550003,90.900002,85.349998,90.449997,90.449997,31100
2016-10-12,91.050003,95.699997,90.300003,93.150002,93.150002,22500
2016-10-13,93.000000,93.000000,83.250000,90.750000,90.750000,26000
2016-10-14,89.250000,90.000000,83.250000,86.400002,86.400002,31000
2016-10-17,87.300003,90.000000,87.300003,89.550003,89.550003,7700
2016-10-18,87.599998,88.650002,85.500000,87.300003,87.300003,13400
2016-10-19,86.250000,88.500000,82.949997,87.750000,87.750000,18400
2016-10-20,83.400002,86.294998,83.250000,84.449997,84.449997,7600
2016-10-21,84.750000,86.849998,83.699997,85.500000,85.500000,4700
2016-10-24,87.000000,87.000000,82.500000,82.800003,82.800003,9600
2016-10-25,82.500000,82.500000,67.500000,70.949997,70.949997,67900
2016-10-26,70.199997,72.150002,58.500000,59.250000,59.250000,50900
2016-10-27,59.400002,69.000000,59.250000,66.300003,66.300003,33600
2016-10-28,66.900002,73.334999,66.000000,67.949997,67.949997,34800
2016-10-31,67.500000,69.900002,67.004997,67.650002,67.650002,9200
2016-11-01,67.500000,71.250000,60.900002,61.500000,61.500000,20700
2016-11-02,60.750000,67.470001,60.750000,64.500000,64.500000,18500
2016-11-03,64.949997,65.790001,61.500000,63.150002,63.150002,12600
2016-11-04,61.799999,63.599998,60.000000,61.950001,61.950001,13700
2016-11-07,58.349998,61.500000,57.750000,60.750000,60.750000,22500
2016-11-08,60.000000,61.950001,60.000000,61.349998,61.349998,11600
2016-11-09,60.000000,64.800003,60.000000,64.500000,64.500000,9600
2016-11-10,64.500000,65.849998,61.500000,63.900002,63.900002,8800
2016-11-11,63.299999,63.299999,58.950001,62.250000,62.250000,14400
2016-11-14,61.500000,62.099998,59.400002,61.500000,61.500000,7300
2016-11-15,62.549999,62.549999,60.150002,60.599998,60.599998,4900
2016-11-16,60.000000,61.200001,59.549999,60.450001,60.450001,7100
2016-11-17,60.299999,61.799999,60.000000,61.500000,61.500000,6800
2016-11-18,61.650002,62.250000,60.000000,62.250000,62.250000,5500
2016-11-21,62.849998,63.000000,60.750000,62.849998,62.849998,3900
2016-11-22,62.700001,62.700001,60.750000,61.500000,61.500000,3800
2016-11-23,60.900002,66.750000,60.750000,66.449997,66.449997,22000
2016-11-25,67.500000,72.599998,66.750000,71.099998,71.099998,11200
2016-11-28,72.599998,72.750000,67.800003,67.800003,67.800003,13900
2016-11-29,69.750000,69.750000,66.750000,66.750000,66.750000,4800
2016-11-30,66.300003,66.360001,63.750000,65.550003,65.550003,5500
2016-12-01,65.250000,67.349998,64.500000,65.699997,65.699997,6000
2016-12-02,66.000000,66.300003,64.050003,64.050003,64.050003,6900
2016-12-05,64.050003,70.650002,63.750000,70.050003,70.050003,10100
2016-12-06,70.349998,73.500000,68.400002,72.900002,72.900002,19700
2016-12-07,72.900002,72.900002,69.599998,71.550003,71.550003,9900
2016-12-08,71.250000,72.750000,70.500000,71.400002,71.400002,9900
2016-12-09,70.949997,70.949997,66.150002,66.150002,66.150002,6300
2016-12-12,66.150002,66.675003,63.000000,63.900002,63.900002,10500
2016-12-13,63.750000,66.000000,61.799999,65.250000,65.250000,7300
2016-12-14,65.699997,65.849998,62.700001,65.400002,65.400002,3600
2016-12-15,66.000000,66.000000,64.500000,64.500000,64.500000,4800
2016-12-16,63.750000,65.550003,63.150002,65.250000,65.250000,19300
2016-12-19,65.550003,69.449997,65.279999,67.349998,67.349998,3300
2016-12-20,67.500000,67.949997,64.500000,66.000000,66.000000,5100
2016-12-21,65.250000,66.000000,63.750000,65.099998,65.099998,3200
2016-12-22,65.099998,65.099998,61.650002,63.150002,63.150002,7600
2016-12-23,63.750000,63.750000,60.750000,62.099998,62.099998,10400
2016-12-27,60.900002,61.889999,60.750000,61.650002,61.650002,8300
2016-12-28,60.900002,63.150002,60.840000,61.950001,61.950001,3800
2016-12-29,61.349998,62.070000,60.150002,61.200001,61.200001,9900
2016-12-30,61.200001,61.950001,59.700001,59.700001,59.700001,12300
2017-01-03,60.450001,61.950001,60.299999,60.900002,60.900002,4800
2017-01-04,59.849998,61.275002,59.700001,60.150002,60.150002,4300
2017-01-05,60.000000,61.500000,59.849998,61.200001,61.200001,4500
2017-01-06,60.750000,62.700001,60.435001,62.400002,62.400002,3900
2017-01-09,62.849998,67.320000,62.400002,65.550003,65.550003,13800
2017-01-10,64.800003,64.800003,61.799999,64.050003,64.050003,4900
2017-01-11,63.450001,64.500000,63.000000,63.599998,63.599998,1900
2017-01-12,64.050003,64.500000,63.060001,63.450001,63.450001,3900
2017-01-13,63.450001,63.900002,60.750000,62.250000,62.250000,6600
2017-01-17,63.150002,63.150002,60.900002,62.250000,62.250000,5400
2017-01-18,61.950001,61.950001,60.750000,61.049999,61.049999,5100
2017-01-19,60.750000,61.349998,60.150002,60.599998,60.599998,4200
2017-01-20,60.150002,62.250000,60.150002,62.250000,62.250000,4100
2017-01-23,61.650002,62.700001,60.750000,60.750000,60.750000,2600
2017-01-24,60.900002,61.500000,60.900002,61.500000,61.500000,3700
2017-01-25,61.200001,62.250000,61.200001,61.799999,61.799999,3900
2017-01-26,61.950001,62.250000,61.049999,61.334999,61.334999,3200
2017-01-27,60.900002,61.799999,60.750000,61.799999,61.799999,1500
2017-01-30,61.950001,61.950001,61.200001,61.349998,61.349998,2800
2017-01-31,61.650002,61.830002,60.150002,61.200001,61.200001,4300
2017-02-01,61.049999,63.299999,60.150002,60.900002,60.900002,7400
2017-02-02,60.750000,62.040001,60.750000,61.650002,61.650002,3100
2017-02-03,61.500000,62.250000,60.750000,61.349998,61.349998,3200
2017-02-06,60.599998,61.500000,60.599998,61.349998,61.349998,2600
2017-02-07,60.299999,61.470001,60.150002,60.150002,60.150002,6900
2017-02-08,60.000000,60.660000,60.000000,60.000000,60.000000,4600
2017-02-09,60.150002,61.500000,60.000000,60.599998,60.599998,6700
2017-02-10,60.750000,61.439999,60.000000,61.200001,61.200001,2600
2017-02-13,62.099998,62.099998,60.750000,60.750000,60.750000,3700
2017-02-14,60.750000,61.200001,60.000000,60.299999,60.299999,2900
2017-02-15,60.000000,60.299999,59.250000,59.700001,59.700001,6800
2017-02-16,59.250000,60.000000,59.099998,59.549999,59.549999,5900
2017-02-17,59.700001,59.700001,57.000000,57.900002,57.900002,12800
2017-02-21,57.450001,57.599998,56.250000,56.700001,56.700001,11300
2017-02-22,56.250000,61.349998,56.250000,56.549999,56.549999,28700
2017-02-23,57.000000,57.615002,52.500000,53.250000,53.250000,18900
2017-02-24,52.500000,53.700001,51.299999,53.700001,53.700001,11400
2017-02-27,54.450001,54.450001,48.750000,49.500000,49.500000,16600
2017-02-28,49.349998,49.799999,47.549999,47.549999,47.549999,13800
2017-03-01,47.700001,52.500000,47.700001,52.349998,52.349998,14200
2017-03-02,52.500000,52.650002,49.110001,49.650002,49.650002,12900
2017-03-03,50.849998,50.985001,48.750000,49.799999,49.799999,7000
2017-03-06,49.799999,50.400002,48.000000,49.500000,49.500000,7200
2017-03-07,49.500000,51.150002,47.700001,48.450001,48.450001,11200
2017-03-08,52.799999,53.849998,48.150002,49.799999,49.799999,25500
2017-03-09,50.250000,50.625000,48.000000,48.750000,48.750000,9700
2017-03-10,48.450001,48.450001,45.299999,46.500000,46.500000,15000
2017-03-13,45.750000,46.439999,41.549999,43.950001,43.950001,25500
2017-03-14,42.900002,43.200001,39.000000,39.450001,39.450001,20000
2017-03-15,38.400002,43.500000,37.950001,42.750000,42.750000,19600
2017-03-16,44.099998,44.549999,40.500000,41.700001,41.700001,10100
2017-03-17,42.000000,58.049999,41.250000,48.900002,48.900002,111100
2017-03-20,51.900002,53.849998,49.799999,53.250000,53.250000,23700
2017-03-21,53.849998,56.400002,48.000000,50.099998,50.099998,22100
2017-03-22,50.700001,52.049999,50.099998,51.750000,51.750000,7900
